Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
NW ASPEN AVE / NW THURMAN ST,21-900119,Property,Northwest,1/3/2021,1000,Larceny Offenses,Theft From Motor Vehicle,45.539620187,-122.723089437,7632566,690669,1/3/2021,1
NW ASPEN AVE / NW THURMAN ST,21-916798,Property,Northwest,8/17/2021,1830,Larceny Offenses,Theft From Motor Vehicle,45.539620187,-122.723089437,7632566,690669,8/17/2021,1
NW BROADWAY / NW COUCH ST,21-136911,Property,Old Town/Chinatown,5/21/2021,1252,Vandalism,Vandalism,45.523754497,-122.677464151,7644096,684568,5/21/2021,1
NW BROADWAY / NW COUCH ST,21-138984,Person,Old Town/Chinatown,5/23/2021,1537,Assault Offenses,Simple Assault,45.523754497,-122.677464151,7644096,684568,5/23/2021,1
NW BROADWAY / NW COUCH ST,21-227991,Property,Old Town/Chinatown,8/16/2021,1500,Larceny Offenses,Theft From Motor Vehicle,45.523754497,-122.677464151,7644096,684568,8/17/2021,1
NW BROADWAY / NW COUCH ST,21-321696,Property,Old Town/Chinatown,11/17/2021,0800,Robbery,Robbery,45.523754497,-122.677464151,7644096,684568,11/17/2021,1
NW BROADWAY / NW EVERETT ST,21-244468,Society,Old Town/Chinatown,9/2/2021,1412,Weapon Law Violations,Weapons Law Violations,45.525180169,-122.677518829,7644096,685088,9/2/2021,1
NW BROADWAY / NW EVERETT ST,21-338133,Property,Old Town/Chinatown,10/18/2021,1400,Larceny Offenses,All Other Larceny,45.525182984,-122.677515033,7644097,685089,12/3/2021,1
NW BROADWAY / NW EVERETT ST,21-918446,Property,Old Town/Chinatown,9/6/2021,1115,Larceny Offenses,All Other Larceny,45.525180169,-122.677518829,7644096,685088,9/6/2021,1
NW BROADWAY / NW GLISAN ST,21-210727,Person,Old Town/Chinatown,7/31/2021,1930,Assault Offenses,Simple Assault,45.526608656,-122.677569714,7644097,685609,7/31/2021,1
NW BROADWAY / NW GLISAN ST,21-237593,Property,Old Town/Chinatown,8/25/2021,1830,Robbery,Robbery,45.526608656,-122.677569714,7644097,685609,8/26/2021,1
NW BROADWAY / NW GLISAN ST,21-291932,Person,Old Town/Chinatown,10/19/2021,0649,Assault Offenses,Aggravated Assault,45.526608656,-122.677569714,7644097,685609,10/19/2021,1
NW BROADWAY / NW GLISAN ST,21-681364,Property,Old Town/Chinatown,8/31/2021,0853,Vandalism,Vandalism,45.526608656,-122.677569714,7644097,685609,8/31/2021,1
NW BROADWAY / NW HOYT ST,21-89199,Society,Old Town/Chinatown,4/3/2021,1946,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.527318750,-122.677596950,7644097,685868,4/3/2021,1
NW BROADWAY / NW HOYT ST,21-231568,Person,Old Town/Chinatown,8/20/2021,1945,Assault Offenses,Simple Assault,45.527318750,-122.677596950,7644097,685868,8/20/2021,1
NW BROADWAY / NW HOYT ST,21-235836,Property,Old Town/Chinatown,8/23/2021,2130,Motor Vehicle Theft,Motor Vehicle Theft,45.527318750,-122.677596950,7644097,685868,8/24/2021,1
NW BROADWAY / NW HOYT ST,21-252512,Person,Old Town/Chinatown,9/10/2021,1021,Assault Offenses,Aggravated Assault,45.527318750,-122.677596950,7644097,685868,9/10/2021,1
NW BROADWAY / NW HOYT ST,21-288295,Society,Old Town/Chinatown,10/15/2021,1442,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.527318750,-122.677596950,7644097,685868,10/15/2021,1
NW BROADWAY / NW HOYT ST,21-928531,Property,Old Town/Chinatown,3/25/2021,1035,Counterfeiting/Forgery,Counterfeiting/Forgery,45.527321565,-122.677593154,7644098,685869,12/16/2021,1
NW BROADWAY / NW HOYT ST,21-928531,Property,Old Town/Chinatown,3/25/2021,1035,Larceny Offenses,All Other Larceny,45.527321565,-122.677593154,7644098,685869,12/16/2021,1
NW BROADWAY / NW IRVING ST,21-25898,Property,Old Town/Chinatown,1/28/2021,2243,Larceny Offenses,All Other Larceny,45.528034549,-122.677612695,7644100,686129,1/28/2021,1
NW BROADWAY / NW LOVEJOY ST,21-205013,Person,Old Town/Chinatown,7/26/2021,1340,Assault Offenses,Simple Assault,45.529886065,-122.677636873,7644112,686804,7/26/2021,1
NW BROADWAY / W BURNSIDE ST,21-224504,Person,Old Town/Chinatown,8/13/2021,1912,Assault Offenses,Simple Assault,45.523042104,-122.677413411,7644102,684308,8/13/2021,1
NW BROADWAY / W BURNSIDE ST,21-257528,Person,Old Town/Chinatown,9/15/2021,1017,Assault Offenses,Simple Assault,45.523042104,-122.677413411,7644102,684308,9/15/2021,1
NW BROADWAY / W BURNSIDE ST,21-915409,Property,Old Town/Chinatown,7/4/2021,0800,Larceny Offenses,All Other Larceny,45.523042104,-122.677413411,7644102,684308,8/2/2021,1
NW CORNELL RD / NW LOVEJOY ST,21-909798,Property,Northwest,5/23/2021,1400,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.529686285,-122.704376745,7637260,686917,5/23/2021,1
NW CORNELL RD / NW WESTOVER RD,21-182103,Property,Northwest,7/4/2021,1841,Larceny Offenses,Theft From Motor Vehicle,45.532423372,-122.710576893,7635699,687958,7/4/2021,1
NW COUCH ST / NW 6TH AVE,21-55694,Person,Old Town/Chinatown,3/1/2021,2119,Assault Offenses,Aggravated Assault,45.523773709,-122.676450059,7644356,684568,3/1/2021,1
NW COUCH ST / NW 6TH AVE,21-155010,Person,Old Town/Chinatown,6/8/2021,0736,Assault Offenses,Aggravated Assault,45.523773709,-122.676450059,7644356,684568,6/8/2021,1
NW COUCH ST / NW 6TH AVE,21-177585,Property,Old Town/Chinatown,6/29/2021,0900,Vandalism,Vandalism,45.523773709,-122.676450059,7644356,684568,6/30/2021,1
NW COUCH ST / NW 6TH AVE,21-912511,Property,Old Town/Chinatown,6/29/2021,0842,Vandalism,Vandalism,45.523773709,-122.676450059,7644356,684568,6/29/2021,1
NW COUCH ST / NW 11TH AVE,21-265341,Property,Pearl,9/22/2021,2021,Motor Vehicle Theft,Motor Vehicle Theft,45.523671265,-122.682140874,7642897,684570,9/22/2021,1
NW COUCH ST / NW 11TH AVE,21-909438,Property,Pearl,5/14/2021,1400,Larceny Offenses,Theft From Motor Vehicle,45.523671265,-122.682140874,7642897,684570,5/20/2021,1
NW COUCH ST / NW 11TH AVE,21-915993,Property,Pearl,8/7/2021,1000,Larceny Offenses,Shoplifting,45.523671265,-122.682140874,7642897,684570,8/7/2021,1
NW COUCH ST / NW 11TH AVE,21-924523,Property,Pearl,11/7/2021,2025,Larceny Offenses,Theft From Motor Vehicle,45.523671265,-122.682140874,7642897,684570,11/7/2021,1
NW COUCH ST / NW 13TH AVE,21-48054,Property,Pearl,2/21/2021,1630,Motor Vehicle Theft,Motor Vehicle Theft,45.523637844,-122.684188761,7642372,684572,2/22/2021,1
NW COUCH ST / NW 13TH AVE,21-904013,Property,Pearl,3/1/2021,0930,Larceny Offenses,Theft From Motor Vehicle,45.523637844,-122.684188761,7642372,684572,3/1/2021,1
NW COUCH ST / NW 13TH AVE,21-919375,Property,Pearl,9/11/2021,1420,Larceny Offenses,Theft From Motor Vehicle,45.523637844,-122.684188761,7642372,684572,9/14/2021,1
NW COUCH ST / NW 13TH AVE,21-920055,Property,Pearl,9/22/2021,1530,Larceny Offenses,Theft From Motor Vehicle,45.523637844,-122.684188761,7642372,684572,9/22/2021,1
NW COUCH ST / NW 13TH AVE,21-920949,Property,Pearl,10/2/2021,0001,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.523637844,-122.684188761,7642372,684572,10/3/2021,1
NW COUCH ST / NW 13TH AVE,21-923106,Property,Pearl,10/24/2021,0700,Larceny Offenses,Theft From Motor Vehicle,45.523637844,-122.684188761,7642372,684572,10/24/2021,1
NW COUCH ST / NW 17TH AVE,21-332639,Property,Northwest,11/28/2021,1454,Larceny Offenses,Theft From Motor Vehicle,45.523552814,-122.688225283,7641337,684569,11/28/2021,1
NW COUCH ST / NW NAITO PKWY,21-269063,Person,Old Town/Chinatown,9/26/2021,1545,Assault Offenses,Aggravated Assault,45.523898642,-122.670280003,7645938,684571,9/26/2021,1
NW DAVIS ST / NW 1ST AVE,21-285769,Property,Old Town/Chinatown,10/13/2021,0730,Larceny Offenses,Theft From Motor Vehicle,45.524576770,-122.671418346,7645653,684826,10/13/2021,1
NW DAVIS ST / NW 1ST AVE,21-912057,Property,Old Town/Chinatown,6/23/2021,0000,Vandalism,Vandalism,45.524576770,-122.671418346,7645653,684826,6/23/2021,1
NW DAVIS ST / NW 8TH AVE,21-329464,Property,Pearl,11/25/2021,0250,Vandalism,Vandalism,45.524437145,-122.678505172,7643836,684824,11/25/2021,1
NW DAVIS ST / NW 8TH AVE,21-904949,Property,Pearl,3/6/2021,1930,Vandalism,Vandalism,45.524437145,-122.678505172,7643836,684824,3/13/2021,1
NW DAVIS ST / NW 8TH AVE,21-910210,Property,Pearl,5/30/2021,2000,Larceny Offenses,Theft From Motor Vehicle,45.524437145,-122.678505172,7643836,684824,5/31/2021,1
NW DAVIS ST / NW 8TH AVE,21-922316,Property,Pearl,10/16/2021,0100,Larceny Offenses,Theft From Motor Vehicle,45.524437145,-122.678505172,7643836,684824,10/16/2021,1
NW DAVIS ST / NW 13TH AVE,21-31815,Property,Pearl,2/4/2021,1130,Larceny Offenses,Theft From Motor Vehicle,45.524345492,-122.684200371,7642376,684830,2/4/2021,1
NW DAVIS ST / NW 13TH AVE,21-909874,Property,Pearl,5/25/2021,1200,Larceny Offenses,All Other Larceny,45.524345492,-122.684200371,7642376,684830,5/25/2021,1
NW DAVIS ST / NW 13TH AVE,21-910960,Property,Pearl,6/6/2021,1830,Larceny Offenses,Theft From Motor Vehicle,45.524345492,-122.684200371,7642376,684830,6/6/2021,1
NW DAVIS ST / NW 13TH AVE,21-926457,Property,Pearl,11/25/2021,1100,Vandalism,Vandalism,45.524348307,-122.684196576,7642377,684831,11/25/2021,1
NW DAVIS ST / NW 14TH AVE,21-302769,Property,Pearl,10/27/2021,1900,Motor Vehicle Theft,Motor Vehicle Theft,45.524332065,-122.685195179,7642121,684832,10/29/2021,1
NW DAVIS ST / NW 14TH AVE,21-914680,Property,Pearl,7/24/2021,2245,Larceny Offenses,Theft From Motor Vehicle,45.524332065,-122.685195179,7642121,684832,7/25/2021,1
NW DAVIS ST / NW 14TH AVE,21-920138,Property,Pearl,9/22/2021,2000,Larceny Offenses,Theft From Motor Vehicle,45.524332065,-122.685195179,7642121,684832,9/23/2021,1
NW DAVIS ST / NW 14TH AVE,21-925049,Property,Pearl,11/10/2021,2035,Larceny Offenses,Theft From Motor Vehicle,45.524332065,-122.685195179,7642121,684832,11/12/2021,1
NW DAVIS ST / NW 14TH AVE,21-925514,Property,Pearl,11/16/2021,1315,Vandalism,Vandalism,45.524332065,-122.685195179,7642121,684832,11/16/2021,1
NW DAVIS ST / NW 18TH AVE,21-253513,Property,Northwest,9/10/2021,2230,Larceny Offenses,Theft From Motor Vehicle,45.524251740,-122.689270965,7641076,684831,9/11/2021,1
NW DAVIS ST / NW 18TH AVE,21-253513,Property,Northwest,9/10/2021,2230,Vandalism,Vandalism,45.524251740,-122.689270965,7641076,684831,9/11/2021,1
NW DAVIS ST / NW 18TH AVE,21-900565,Property,Northwest,1/5/2021,1645,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.524251740,-122.689270965,7641076,684831,1/6/2021,1
NW DAVIS ST / NW 18TH AVE,21-911128,Property,Northwest,6/8/2021,2200,Larceny Offenses,Theft From Motor Vehicle,45.524251740,-122.689270965,7641076,684831,6/17/2021,1
NW DAVIS ST / NW 18TH AVE,21-911128,Property,Northwest,6/8/2021,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.524251740,-122.689270965,7641076,684831,6/17/2021,1
NW DAVIS ST / NW BROADWAY,21-220540,Property,Old Town/Chinatown,8/8/2021,0900,Robbery,Robbery,45.524467259,-122.677495390,7644095,684828,8/10/2021,1
NW DAVIS ST / NW BROADWAY,21-261398,Person,Old Town/Chinatown,9/19/2021,0722,Assault Offenses,Aggravated Assault,45.524467259,-122.677495390,7644095,684828,9/19/2021,2
NW DAVIS ST / NW BROADWAY,21-276005,Person,Old Town/Chinatown,10/3/2021,1312,Assault Offenses,Aggravated Assault,45.524467259,-122.677495390,7644095,684828,10/3/2021,1
NW DAVIS ST / NW BROADWAY,21-287036,Society,Old Town/Chinatown,10/14/2021,1048,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.524467259,-122.677495390,7644095,684828,10/14/2021,1
NW DAVIS ST / NW BROADWAY,21-922089,Property,Old Town/Chinatown,10/13/2021,1825,Fraud Offenses,Credit Card/ATM Fraud,45.524467259,-122.677495390,7644095,684828,10/13/2021,1
NW DAVIS ST / NW BROADWAY,21-929429,Property,Old Town/Chinatown,12/29/2021,1750,Larceny Offenses,Theft From Motor Vehicle,45.524470075,-122.677491594,7644096,684829,12/29/2021,1
NW DAVIS ST / NW KING AVE,21-916905,Property,Northwest,8/18/2021,1915,Larceny Offenses,Theft From Motor Vehicle,45.524140167,-122.695406444,7639503,684833,8/19/2021,1
NW EDGEWOOD DR / NW EDGEWOOD PL,21-907082,Property,Forest Park,4/13/2021,0600,Larceny Offenses,All Other Larceny,45.540307685,-122.781397667,7617639,691336,4/13/2021,1
NW EVERETT ST / NW 1ST AVE,21-144370,Person,Old Town/Chinatown,5/28/2021,2000,Assault Offenses,Simple Assault,45.525292276,-122.671449615,7645652,685087,5/28/2021,1
NW EVERETT ST / NW 3RD AVE,21-41152,Person,Old Town/Chinatown,2/14/2021,1646,Assault Offenses,Aggravated Assault,45.525254225,-122.673462252,7645136,685087,2/14/2021,1
NW EVERETT ST / NW 3RD AVE,21-81403,Property,Old Town/Chinatown,3/27/2021,0000,Larceny Offenses,Theft From Motor Vehicle,45.525254225,-122.673462252,7645136,685087,3/27/2021,1
NW EVERETT ST / NW 3RD AVE,21-122033,Person,Old Town/Chinatown,5/6/2021,1755,Assault Offenses,Aggravated Assault,45.525254225,-122.673462252,7645136,685087,5/6/2021,1
NW EVERETT ST / NW 3RD AVE,21-166563,Person,Old Town/Chinatown,6/19/2021,2017,Assault Offenses,Simple Assault,45.525254225,-122.673462252,7645136,685087,6/19/2021,1
NW EVERETT ST / NW 3RD AVE,21-233879,Person,Old Town/Chinatown,8/22/2021,2303,Assault Offenses,Aggravated Assault,45.525254225,-122.673462252,7645136,685087,8/22/2021,5
NW EVERETT ST / NW 3RD AVE,21-243826,Person,Old Town/Chinatown,9/1/2021,1923,Assault Offenses,Intimidation,45.525254225,-122.673462252,7645136,685087,9/1/2021,1
NW EVERETT ST / NW 3RD AVE,21-260119,Property,Old Town/Chinatown,9/17/2021,2145,Larceny Offenses,All Other Larceny,45.525254225,-122.673462252,7645136,685087,9/17/2021,1
NW EVERETT ST / NW 3RD AVE,21-260119,Property,Old Town/Chinatown,9/17/2021,2145,Vandalism,Vandalism,45.525254225,-122.673462252,7645136,685087,9/17/2021,1
NW EVERETT ST / NW 3RD AVE,21-289873,Property,Old Town/Chinatown,10/17/2021,0030,Larceny Offenses,Theft From Motor Vehicle,45.525254225,-122.673462252,7645136,685087,10/17/2021,1
NW EVERETT ST / NW 3RD AVE,21-315499,Property,Old Town/Chinatown,11/11/2021,0123,Larceny Offenses,Theft From Motor Vehicle,45.525254225,-122.673462252,7645136,685087,11/11/2021,1
NW EVERETT ST / NW 3RD AVE,21-927512,Property,Old Town/Chinatown,12/6/2021,1111,Larceny Offenses,Theft From Motor Vehicle,45.525257041,-122.673458457,7645137,685088,12/6/2021,1
NW EVERETT ST / NW 3RD AVE,21-930026,Property,Old Town/Chinatown,12/26/2021,1615,Fraud Offenses,Credit Card/ATM Fraud,45.525257041,-122.673458457,7645137,685088,12/27/2021,1
NW EVERETT ST / NW 3RD AVE,21-930026,Property,Old Town/Chinatown,12/26/2021,1615,Larceny Offenses,Theft From Motor Vehicle,45.525257041,-122.673458457,7645137,685088,12/27/2021,1
NW EVERETT ST / NW 6TH AVE,21-158573,Person,Old Town/Chinatown,6/11/2021,1959,Assault Offenses,Aggravated Assault,45.525199382,-122.676504712,7644356,685088,6/11/2021,3
NW EVERETT ST / NW 6TH AVE,21-184128,Person,Old Town/Chinatown,7/6/2021,1650,Assault Offenses,Aggravated Assault,45.525199382,-122.676504712,7644356,685088,7/6/2021,1
NW EVERETT ST / NW 6TH AVE,21-197032,Property,Old Town/Chinatown,7/18/2021,2101,Robbery,Robbery,45.525199382,-122.676504712,7644356,685088,7/18/2021,1
NW EVERETT ST / NW 6TH AVE,21-350525,Property,Old Town/Chinatown,12/16/2021,2209,Motor Vehicle Theft,Motor Vehicle Theft,45.525202197,-122.676500916,7644357,685089,12/16/2021,1
NW EVERETT ST / NW 6TH AVE,21-359168,Property,Old Town/Chinatown,12/26/2021,1347,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.525202197,-122.676500916,7644357,685089,12/26/2021,1
NW EVERETT ST / NW 14TH AVE,21-132103,Property,Pearl,5/16/2021,1919,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,5/16/2021,1
NW EVERETT ST / NW 14TH AVE,21-906900,Property,Pearl,4/9/2021,1930,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,4/9/2021,1
NW EVERETT ST / NW 14TH AVE,21-911429,Property,Pearl,6/9/2021,1645,Vandalism,Vandalism,45.525036303,-122.685241801,7642116,685089,6/10/2021,1
NW EVERETT ST / NW 14TH AVE,21-914630,Property,Pearl,7/24/2021,1720,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,7/24/2021,1
NW EVERETT ST / NW 14TH AVE,21-914691,Property,Pearl,7/23/2021,1710,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,7/25/2021,1
NW EVERETT ST / NW 14TH AVE,21-917071,Property,Pearl,8/19/2021,1600,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,8/20/2021,1
NW EVERETT ST / NW 14TH AVE,21-919387,Property,Pearl,9/11/2021,1530,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,9/15/2021,1
NW EVERETT ST / NW 14TH AVE,21-920131,Property,Pearl,9/22/2021,1500,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,9/23/2021,1
NW EVERETT ST / NW 14TH AVE,21-920674,Property,Pearl,9/25/2021,1900,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,9/29/2021,1
NW EVERETT ST / NW 14TH AVE,21-921866,Property,Pearl,10/11/2021,2000,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,10/11/2021,1
NW EVERETT ST / NW 14TH AVE,21-921965,Property,Pearl,10/12/2021,1900,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,10/12/2021,1
NW EVERETT ST / NW 14TH AVE,21-922129,Property,Pearl,10/13/2021,1700,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,10/14/2021,1
NW EVERETT ST / NW 14TH AVE,21-922588,Property,Pearl,10/18/2021,1930,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,10/18/2021,1
NW EVERETT ST / NW 14TH AVE,21-924297,Property,Pearl,11/4/2021,2050,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,11/4/2021,1
NW EVERETT ST / NW 14TH AVE,21-925973,Property,Pearl,11/20/2021,1500,Larceny Offenses,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,11/20/2021,1
NW EVERETT ST / NW 14TH AVE,21-927938,Property,Pearl,12/9/2021,1900,Vandalism,Vandalism,45.525036303,-122.685241801,7642116,685089,12/10/2021,1
NW EVERETT ST / NW 17TH AVE,21-910146,Property,Northwest,5/24/2021,1830,Larceny Offenses,Theft From Motor Vehicle,45.524983890,-122.688284343,7641336,685091,5/28/2021,1
NW EVERETT ST / NW 17TH AVE,21-913375,Property,Northwest,7/8/2021,2205,Vandalism,Vandalism,45.524983890,-122.688284343,7641336,685091,7/8/2021,1
NW EVERETT ST / NW 17TH AVE,21-924216,Property,Northwest,11/4/2021,0920,Vandalism,Vandalism,45.524983890,-122.688284343,7641336,685091,11/4/2021,1
NW EVERETT ST / NW 17TH AVE,21-925860,Property,Northwest,11/18/2021,0030,Larceny Offenses,Theft From Motor Vehicle,45.524986706,-122.688280548,7641337,685092,11/19/2021,1
NW EVERETT ST / NW 20TH PL,21-680577,Property,Northwest,3/17/2021,0800,Vandalism,Vandalism,45.524889958,-122.693354986,7640036,685092,4/6/2021,1
NW EVERETT ST / NW 20TH PL,21-902138,Property,Northwest,1/31/2021,0600,Fraud Offenses,Identity Theft,45.524889958,-122.693354986,7640036,685092,1/31/2021,1
NW EVERETT ST / NW 20TH PL,21-911833,Property,Northwest,6/18/2021,1415,Vandalism,Vandalism,45.524889958,-122.693354986,7640036,685092,6/20/2021,1
NW EVERETT ST / NW 22ND PL,21-680555,Property,Northwest,3/11/2021,0800,Vandalism,Vandalism,45.524814827,-122.697431012,7638991,685093,4/6/2021,1
NW EVERETT ST / NW 22ND PL,21-680558,Property,Northwest,3/11/2021,0800,Vandalism,Vandalism,45.524814827,-122.697431012,7638991,685093,4/6/2021,1
NW EVERETT ST / NW 22ND PL,21-680573,Property,Northwest,3/17/2021,0800,Vandalism,Vandalism,45.524814827,-122.697431012,7638991,685093,4/6/2021,1
NW EVERETT ST / NW 23RD AVE,21-58229,Property,Northwest,3/3/2021,2200,Vandalism,Vandalism,45.524795877,-122.698421713,7638737,685093,3/4/2021,1
NW EVERETT ST / NW 23RD AVE,21-77896,Property,Northwest,3/23/2021,1645,Vandalism,Vandalism,45.524795877,-122.698421713,7638737,685093,3/24/2021,1
NW EVERETT ST / NW 23RD AVE,21-307531,Property,Northwest,11/2/2021,2010,Motor Vehicle Theft,Motor Vehicle Theft,45.524795877,-122.698421713,7638737,685093,11/3/2021,1
NW EVERETT ST / NW 23RD AVE,21-680554,Property,Northwest,3/11/2021,0800,Vandalism,Vandalism,45.524795877,-122.698421713,7638737,685093,4/6/2021,1
NW EVERETT ST / NW 23RD AVE,21-680570,Property,Northwest,3/17/2021,0800,Vandalism,Vandalism,45.524795877,-122.698421713,7638737,685093,4/6/2021,1
NW EVERETT ST / NW 23RD AVE,21-680571,Property,Northwest,3/17/2021,0800,Vandalism,Vandalism,45.524795877,-122.698421713,7638737,685093,4/6/2021,1
NW EVERETT ST / NW EVERETT ST&I405 FWY RAMP,21-901263,Property,Northwest,1/19/2021,0815,Larceny Offenses,All Other Larceny,45.525008607,-122.687274345,7641595,685093,1/19/2021,1
NW EVERETT ST / NW TRINITY PL,21-305727,Person,Northwest,11/1/2021,1206,Assault Offenses,Simple Assault,45.524926210,-122.691311066,7640560,685091,11/1/2021,1
NW EVERETT ST / NW TRINITY PL,21-680535,Property,Northwest,3/9/2021,0800,Vandalism,Vandalism,45.524926210,-122.691311066,7640560,685091,4/6/2021,1
NW EVERETT ST / NW TRINITY PL,21-680578,Property,Northwest,3/17/2021,0800,Vandalism,Vandalism,45.524926210,-122.691311066,7640560,685091,4/6/2021,1
NW EVERETT ST / NW TRINITY PL,21-906864,Property,Northwest,4/9/2021,1800,Vandalism,Vandalism,45.524926210,-122.691311066,7640560,685091,4/11/2021,1
NW EVERETT ST / NW WESTOVER RD,21-350924,Property,Northwest,12/17/2021,0942,Vandalism,Vandalism,45.524769100,-122.699677533,7638415,685092,12/17/2021,1
NW FLANDERS ST / NW 1ST AVE,21-158270,Person,Old Town/Chinatown,6/11/2021,1445,Assault Offenses,Aggravated Assault,45.525998524,-122.671535176,7645637,685345,6/11/2021,1
NW FLANDERS ST / NW 1ST AVE,21-271995,Property,Old Town/Chinatown,9/29/2021,1404,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.525998524,-122.671535176,7645637,685345,9/29/2021,1
NW FLANDERS ST / NW 1ST AVE,21-291406,Person,Old Town/Chinatown,10/18/2021,1624,Assault Offenses,Aggravated Assault,45.525998524,-122.671535176,7645637,685345,10/18/2021,2
NW FLANDERS ST / NW 1ST AVE,21-291406,Property,Old Town/Chinatown,10/18/2021,1624,Vandalism,Vandalism,45.525998524,-122.671535176,7645637,685345,10/18/2021,1
NW FLANDERS ST / NW 1ST AVE,21-300815,Society,Old Town/Chinatown,10/27/2021,1500,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.525998524,-122.671535176,7645637,685345,11/2/2021,1
NW FLANDERS ST / NW 1ST AVE,21-357158,Person,Old Town/Chinatown,12/23/2021,2339,Assault Offenses,Simple Assault,45.526001339,-122.671531381,7645638,685346,12/23/2021,1
NW FLANDERS ST / NW 1ST AVE,21-802590,Property,Old Town/Chinatown,9/12/2021,0636,Arson,Arson,45.525998524,-122.671535176,7645637,685345,9/12/2021,1
NW FLANDERS ST / NW 2ND AVE,21-110782,Person,Old Town/Chinatown,4/25/2021,1118,Assault Offenses,Simple Assault,45.525986313,-122.672471509,7645397,685347,4/25/2021,1
NW FLANDERS ST / NW 2ND AVE,21-186586,Person,Old Town/Chinatown,7/8/2021,2120,Assault Offenses,Aggravated Assault,45.525986313,-122.672471509,7645397,685347,7/8/2021,1
NW FLANDERS ST / NW 2ND AVE,21-268545,Person,Old Town/Chinatown,9/26/2021,0209,Assault Offenses,Simple Assault,45.525986313,-122.672471509,7645397,685347,9/26/2021,1
NW FLANDERS ST / NW 2ND AVE,21-329786,Person,Old Town/Chinatown,11/25/2021,1253,Assault Offenses,Aggravated Assault,45.525986313,-122.672471509,7645397,685347,11/25/2021,1
NW FLANDERS ST / NW 2ND AVE,21-680545,Property,Old Town/Chinatown,3/10/2021,0800,Vandalism,Vandalism,45.525986313,-122.672471509,7645397,685347,4/6/2021,1
NW FLANDERS ST / NW 2ND AVE,21-924986,Property,Old Town/Chinatown,11/4/2021,1900,Larceny Offenses,Theft From Motor Vehicle,45.525986313,-122.672471509,7645397,685347,11/13/2021,1
NW FLANDERS ST / NW 5TH AVE,21-8404,Property,Old Town/Chinatown,1/9/2021,2323,Motor Vehicle Theft,Motor Vehicle Theft,45.525931496,-122.675514008,7644617,685348,1/9/2021,1
NW FLANDERS ST / NW 5TH AVE,21-71773,Property,Old Town/Chinatown,3/17/2021,1336,Vandalism,Vandalism,45.525931496,-122.675514008,7644617,685348,3/17/2021,1
NW FLANDERS ST / NW 5TH AVE,21-183277,Person,Old Town/Chinatown,7/5/2021,2251,Assault Offenses,Aggravated Assault,45.525931496,-122.675514008,7644617,685348,7/5/2021,1
NW FLANDERS ST / NW 5TH AVE,21-212483,Property,Old Town/Chinatown,8/2/2021,1238,Arson,Arson,45.525931496,-122.675514008,7644617,685348,8/2/2021,1
NW FLANDERS ST / NW 5TH AVE,21-335656,Person,Old Town/Chinatown,12/1/2021,1328,Assault Offenses,Aggravated Assault,45.525931496,-122.675514008,7644617,685348,12/1/2021,1
NW FLANDERS ST / NW 5TH AVE,21-904940,Property,Old Town/Chinatown,3/13/2021,1730,Larceny Offenses,Theft From Motor Vehicle,45.525931496,-122.675514008,7644617,685348,3/13/2021,1
NW FLANDERS ST / NW 5TH AVE,21-911848,Property,Old Town/Chinatown,6/18/2021,1815,Robbery,Robbery,45.525931496,-122.675514008,7644617,685348,6/20/2021,1
NW FLANDERS ST / NW 5TH AVE,21-925307,Property,Old Town/Chinatown,11/10/2021,2200,Larceny Offenses,Theft From Motor Vehicle,45.525931496,-122.675514008,7644617,685348,11/15/2021,1
