Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
SE 8TH AVE / SE TAYLOR ST,19-901103,Property,Buckman West,1/18/2019,2030,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,1/19/2019,1
SE 8TH AVE / SE TAYLOR ST,19-905144,Property,Buckman West,3/26/2019,1845,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,3/28/2019,1
SE 8TH AVE / SE TAYLOR ST,19-905652,Property,Buckman West,4/5/2019,2130,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,4/5/2019,1
SE 8TH AVE / SE TAYLOR ST,19-906512,Property,Buckman West,4/18/2019,1840,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,4/18/2019,1
SE 8TH AVE / SE TAYLOR ST,19-908949,Property,Buckman West,5/25/2019,1600,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,5/26/2019,1
SE 8TH AVE / SE TAYLOR ST,19-915196,Property,Buckman West,9/6/2019,0055,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,9/6/2019,1
SE 8TH AVE / SE TAYLOR ST,19-917189,Property,Buckman West,10/5/2019,0750,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,10/7/2019,1
SE 8TH AVE / SE TAYLOR ST,19-917566,Property,Buckman West,10/12/2019,2135,Larceny Offenses,Theft From Motor Vehicle,45.515070219,-122.657715839,7649071,681267,10/12/2019,1
SE 8TH AVE / SE YAMHILL ST,19-110173,Property,Buckman West,4/5/2019,1930,Vandalism,Vandalism,45.515789131,-122.657711935,7649079,681529,4/5/2019,1
SE 8TH AVE / SE YAMHILL ST,19-298156,Society,Buckman West,8/30/2019,0752,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.515789131,-122.657711935,7649079,681529,8/30/2019,1
SE 8TH AVE / SE YAMHILL ST,19-298156,Society,Buckman West,8/30/2019,0752,Weapon Law Violations,Weapons Law Violations,45.515789131,-122.657711935,7649079,681529,8/30/2019,1
SE 8TH AVE / SE YAMHILL ST,19-312198,Person,Buckman West,9/9/2019,2340,Assault Offenses,Simple Assault,45.515789131,-122.657711935,7649079,681529,9/9/2019,1
SE 8TH AVE / SE YAMHILL ST,19-901107,Property,Buckman West,1/16/2019,1800,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,1/19/2019,1
SE 8TH AVE / SE YAMHILL ST,19-902287,Property,Buckman West,2/7/2019,1800,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,2/7/2019,1
SE 8TH AVE / SE YAMHILL ST,19-902317,Property,Buckman West,2/6/2019,1830,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,2/7/2019,1
SE 8TH AVE / SE YAMHILL ST,19-902813,Property,Buckman West,2/15/2019,1815,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,2/16/2019,1
SE 8TH AVE / SE YAMHILL ST,19-902842,Property,Buckman West,2/16/2019,1700,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,2/17/2019,1
SE 8TH AVE / SE YAMHILL ST,19-904565,Property,Buckman West,3/15/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,3/18/2019,1
SE 8TH AVE / SE YAMHILL ST,19-905132,Property,Buckman West,3/27/2019,1901,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,3/28/2019,1
SE 8TH AVE / SE YAMHILL ST,19-905599,Property,Buckman West,3/13/2019,2045,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,4/4/2019,1
SE 8TH AVE / SE YAMHILL ST,19-908487,Property,Buckman West,5/18/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,5/20/2019,1
SE 8TH AVE / SE YAMHILL ST,19-909237,Property,Buckman West,6/1/2019,1300,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,6/3/2019,1
SE 8TH AVE / SE YAMHILL ST,19-914935,Property,Buckman West,8/30/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,8/31/2019,1
SE 8TH AVE / SE YAMHILL ST,19-915991,Property,Buckman West,9/17/2019,1800,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,9/18/2019,1
SE 8TH AVE / SE YAMHILL ST,19-918291,Property,Buckman West,10/22/2019,1940,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,10/22/2019,1
SE 8TH AVE / SE YAMHILL ST,19-921418,Property,Buckman West,12/6/2019,2130,Larceny Offenses,Theft From Motor Vehicle,45.515789131,-122.657711935,7649079,681529,12/7/2019,1
SE 9TH AVE / SE ALDER ST,19-128341,Property,Buckman West,4/20/2019,2130,Larceny Offenses,Theft From Motor Vehicle,45.517926520,-122.656684771,7649363,682301,4/20/2019,1
SE 9TH AVE / SE ALDER ST,19-397699,Property,Buckman West,11/18/2019,1820,Larceny Offenses,Theft From Motor Vehicle,45.517926520,-122.656684771,7649363,682301,11/18/2019,1
SE 9TH AVE / SE ALDER ST,19-430048,Property,Buckman West,12/16/2019,0800,Larceny Offenses,Theft From Motor Vehicle,45.517926520,-122.656684771,7649363,682301,12/16/2019,1
SE 9TH AVE / SE ALDER ST,19-903580,Property,Buckman West,2/28/2019,2300,Larceny Offenses,Theft From Motor Vehicle,45.517926520,-122.656684771,7649363,682301,3/1/2019,1
SE 9TH AVE / SE ALDER ST,19-904817,Property,Buckman West,3/23/2019,1215,Vandalism,Vandalism,45.517926520,-122.656684771,7649363,682301,3/23/2019,1
SE 9TH AVE / SE ALDER ST,19-911221,Property,Buckman West,6/20/2019,2115,Larceny Offenses,Theft From Motor Vehicle,45.517926520,-122.656684771,7649363,682301,7/8/2019,1
SE 9TH AVE / SE ALDER ST,19-919209,Property,Buckman West,11/5/2019,2200,Vandalism,Vandalism,45.517926520,-122.656684771,7649363,682301,11/6/2019,1
SE 9TH AVE / SE ALDER ST,19-922543,Property,Buckman West,12/20/2019,1600,Larceny Offenses,Theft From Motor Vehicle,45.517926520,-122.656684771,7649363,682301,12/22/2019,1
SE 9TH AVE / SE ANKENY ST,19-143327,Property,Buckman West,5/2/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,5/3/2019,1
SE 9TH AVE / SE ANKENY ST,19-344099,Property,Buckman West,10/4/2019,1830,Motor Vehicle Theft,Motor Vehicle Theft,45.522204417,-122.656656014,7649412,683860,10/5/2019,1
SE 9TH AVE / SE ANKENY ST,19-680336,Property,Buckman West,2/22/2019,0120,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,2/22/2019,1
SE 9TH AVE / SE ANKENY ST,19-900141,Property,Buckman West,1/2/2019,2330,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,1/3/2019,1
SE 9TH AVE / SE ANKENY ST,19-902079,Property,Buckman West,2/3/2019,1710,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,2/3/2019,1
SE 9TH AVE / SE ANKENY ST,19-902806,Property,Buckman West,2/15/2019,2345,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,2/16/2019,1
SE 9TH AVE / SE ANKENY ST,19-903401,Property,Buckman West,2/25/2019,2330,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,2/26/2019,1
SE 9TH AVE / SE ANKENY ST,19-914046,Property,Buckman West,8/16/2019,1000,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,8/16/2019,1
SE 9TH AVE / SE ANKENY ST,19-918235,Property,Buckman West,10/9/2019,2300,Larceny Offenses,Theft From Motor Vehicle,45.522204417,-122.656656014,7649412,683860,10/22/2019,1
SE 9TH AVE / SE CARUTHERS ST,19-902792,Property,Hosford-Abernethy,2/15/2019,1350,Larceny Offenses,Theft From Motor Vehicle,45.505803488,-122.656766790,7649224,677883,2/15/2019,1
SE 9TH AVE / SE CARUTHERS ST,19-905583,Property,Hosford-Abernethy,4/4/2019,1830,Larceny Offenses,Theft From Motor Vehicle,45.505803488,-122.656766790,7649224,677883,4/5/2019,1
SE 9TH AVE / SE CARUTHERS ST,19-906630,Property,Hosford-Abernethy,4/20/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.505803488,-122.656766790,7649224,677883,4/21/2019,1
SE 9TH AVE / SE CARUTHERS ST,19-910390,Property,Hosford-Abernethy,6/21/2019,2300,Larceny Offenses,Theft From Motor Vehicle,45.505803488,-122.656766790,7649224,677883,6/22/2019,1
SE 9TH AVE / SE CARUTHERS ST,19-914752,Property,Hosford-Abernethy,8/28/2019,1630,Vandalism,Vandalism,45.505803488,-122.656766790,7649224,677883,8/29/2019,1
SE 9TH AVE / SE CARUTHERS ST,19-919694,Property,Hosford-Abernethy,11/12/2019,1835,Larceny Offenses,Theft From Motor Vehicle,45.505803488,-122.656766790,7649224,677883,11/12/2019,1
SE 9TH AVE / SE CLAY ST,19-150559,Property,Hosford-Abernethy,5/8/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,5/8/2019,1
SE 9TH AVE / SE CLAY ST,19-420644,Property,Hosford-Abernethy,12/6/2019,1400,Motor Vehicle Theft,Motor Vehicle Theft,45.511508331,-122.656725897,7649290,679962,12/8/2019,1
SE 9TH AVE / SE CLAY ST,19-902290,Property,Hosford-Abernethy,2/7/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,2/7/2019,1
SE 9TH AVE / SE CLAY ST,19-904258,Property,Hosford-Abernethy,3/13/2019,1930,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,3/13/2019,1
SE 9TH AVE / SE CLAY ST,19-904877,Property,Hosford-Abernethy,3/23/2019,1800,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,3/24/2019,1
SE 9TH AVE / SE CLAY ST,19-907867,Property,Hosford-Abernethy,5/11/2019,1700,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,5/12/2019,1
SE 9TH AVE / SE CLAY ST,19-909582,Property,Hosford-Abernethy,6/8/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,6/9/2019,1
SE 9TH AVE / SE CLAY ST,19-914219,Property,Hosford-Abernethy,6/28/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,8/12/2019,1
SE 9TH AVE / SE CLAY ST,19-914367,Property,Hosford-Abernethy,8/23/2019,0815,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,8/23/2019,1
SE 9TH AVE / SE CLAY ST,19-917135,Property,Hosford-Abernethy,10/5/2019,1905,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,10/5/2019,1
SE 9TH AVE / SE CLAY ST,19-920563,Property,Hosford-Abernethy,11/24/2019,1830,Vandalism,Vandalism,45.511508331,-122.656725897,7649290,679962,11/24/2019,1
SE 9TH AVE / SE CLAY ST,19-922082,Property,Hosford-Abernethy,12/15/2019,2121,Larceny Offenses,Theft From Motor Vehicle,45.511508331,-122.656725897,7649290,679962,12/16/2019,1
SE 9TH AVE / SE DIVISION ST,19-81045,Property,Hosford-Abernethy,3/13/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.505243593,-122.656776744,7649216,677679,3/13/2019,1
SE 9TH AVE / SE DIVISION ST,19-364681,Property,Hosford-Abernethy,10/22/2019,1428,Motor Vehicle Theft,Motor Vehicle Theft,45.505243593,-122.656776744,7649216,677679,10/22/2019,1
SE 9TH AVE / SE GRANT ST,19-52127,Property,Hosford-Abernethy,2/15/2019,2316,Vandalism,Vandalism,45.507230422,-122.656754644,7649241,678403,2/15/2019,1
SE 9TH AVE / SE GRANT ST,19-905168,Property,Hosford-Abernethy,3/28/2019,2145,Larceny Offenses,Theft From Motor Vehicle,45.507230422,-122.656754644,7649241,678403,3/28/2019,1
SE 9TH AVE / SE GRANT ST,19-910388,Property,Hosford-Abernethy,6/21/2019,1910,Larceny Offenses,Theft From Motor Vehicle,45.507230422,-122.656754644,7649241,678403,6/21/2019,1
SE 9TH AVE / SE GRANT ST,19-919332,Property,Hosford-Abernethy,11/7/2019,1830,Larceny Offenses,Theft From Motor Vehicle,45.507230422,-122.656754644,7649241,678403,11/7/2019,1
SE 9TH AVE / SE GRANT ST,19-922089,Property,Hosford-Abernethy,12/15/2019,2307,Larceny Offenses,Theft From Motor Vehicle,45.507230422,-122.656754644,7649241,678403,12/16/2019,1
SE 9TH AVE / SE MADISON ST,19-326716,Property,Buckman West,9/20/2019,2300,Motor Vehicle Theft,Motor Vehicle Theft,45.512932448,-122.656717545,7649306,680481,9/21/2019,1
SE 9TH AVE / SE MADISON ST,19-914558,Property,Buckman West,8/25/2019,1310,Vandalism,Vandalism,45.512932448,-122.656717545,7649306,680481,8/25/2019,1
SE 9TH AVE / SE MADISON ST,19-916229,Property,Buckman West,9/21/2019,2355,Vandalism,Vandalism,45.512932448,-122.656717545,7649306,680481,9/22/2019,1
SE 9TH AVE / SE MADISON ST,19-917907,Property,Buckman West,10/11/2019,2045,Larceny Offenses,Theft From Motor Vehicle,45.512932448,-122.656717545,7649306,680481,10/17/2019,1
SE 9TH AVE / SE MAIN ST,19-135643,Property,Buckman West,4/26/2019,2302,Larceny Offenses,Theft From Motor Vehicle,45.513645877,-122.656713420,7649314,680741,4/26/2019,1
SE 9TH AVE / SE MAIN ST,19-915886,Property,Buckman West,6/15/2019,2300,Larceny Offenses,Theft From Motor Vehicle,45.513645877,-122.656713420,7649314,680741,9/16/2019,1
SE 9TH AVE / SE MARKET ST,19-80976,Property,Hosford-Abernethy,3/13/2019,1930,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-80976,Property,Hosford-Abernethy,3/13/2019,1930,Vandalism,Vandalism,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-80998,Property,Hosford-Abernethy,3/13/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-80998,Property,Hosford-Abernethy,3/13/2019,1900,Vandalism,Vandalism,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-81000,Property,Hosford-Abernethy,3/13/2019,1930,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-81000,Property,Hosford-Abernethy,3/13/2019,1930,Vandalism,Vandalism,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-81001,Property,Hosford-Abernethy,3/13/2019,1945,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-81001,Property,Hosford-Abernethy,3/13/2019,1945,Vandalism,Vandalism,45.510789272,-122.656737612,7649280,679700,3/13/2019,1
SE 9TH AVE / SE MARKET ST,19-81138,Property,Hosford-Abernethy,3/14/2019,0000,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,3/14/2019,1
SE 9TH AVE / SE MARKET ST,19-92636,Property,Hosford-Abernethy,3/22/2019,1930,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,3/22/2019,1
SE 9TH AVE / SE MARKET ST,19-92636,Property,Hosford-Abernethy,3/22/2019,1930,Vandalism,Vandalism,45.510789272,-122.656737612,7649280,679700,3/22/2019,1
SE 9TH AVE / SE MARKET ST,19-442278,Property,Hosford-Abernethy,12/27/2019,2146,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,12/27/2019,1
SE 9TH AVE / SE MARKET ST,19-902473,Property,Hosford-Abernethy,2/8/2019,1930,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,2/11/2019,1
SE 9TH AVE / SE MARKET ST,19-909056,Property,Hosford-Abernethy,5/29/2019,2010,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,5/30/2019,1
SE 9TH AVE / SE MARKET ST,19-918698,Property,Hosford-Abernethy,10/28/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,10/29/2019,1
SE 9TH AVE / SE MARKET ST,19-919526,Property,Hosford-Abernethy,11/9/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,11/9/2019,1
SE 9TH AVE / SE MARKET ST,19-922246,Property,Hosford-Abernethy,12/17/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,12/18/2019,1
SE 9TH AVE / SE MARKET ST,19-922897,Property,Hosford-Abernethy,12/27/2019,2115,Larceny Offenses,Theft From Motor Vehicle,45.510789272,-122.656737612,7649280,679700,12/28/2019,1
SE 9TH AVE / SE MORRISON ST,19-43585,Property,Buckman West,2/6/2019,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.517213092,-122.656688897,7649355,682041,2/7/2019,1
SE 9TH AVE / SE MORRISON ST,19-349562,Property,Buckman West,10/9/2019,1932,Vandalism,Vandalism,45.517213092,-122.656688897,7649355,682041,10/9/2019,1
SE 9TH AVE / SE MORRISON ST,19-371645,Property,Buckman West,10/28/2019,0929,Larceny Offenses,All Other Larceny,45.517213092,-122.656688897,7649355,682041,10/28/2019,1
SE 9TH AVE / SE MORRISON ST,19-901869,Property,Buckman West,1/30/2019,1940,Larceny Offenses,All Other Larceny,45.517213092,-122.656688897,7649355,682041,1/30/2019,1
SE 9TH AVE / SE MORRISON ST,19-917643,Property,Buckman West,10/14/2019,0900,Larceny Offenses,Theft From Motor Vehicle,45.517213092,-122.656688897,7649355,682041,10/14/2019,1
SE 9TH AVE / SE POWELL BLVD,19-34911,Person,Hosford-Abernethy,1/30/2019,2225,Assault Offenses,Simple Assault,45.501539353,-122.656792152,7649176,676329,1/30/2019,1
SE 9TH AVE / SE SHERMAN ST,19-127163,Property,Hosford-Abernethy,4/19/2019,1820,Larceny Offenses,Theft From Motor Vehicle,45.506516991,-122.656758768,7649233,678143,4/19/2019,1
SE 9TH AVE / SE SHERMAN ST,19-901035,Property,Hosford-Abernethy,1/17/2019,1700,Larceny Offenses,Theft From Motor Vehicle,45.506516991,-122.656758768,7649233,678143,1/17/2019,1
SE 9TH AVE / SE SHERMAN ST,19-902083,Property,Hosford-Abernethy,2/3/2019,1600,Larceny Offenses,Theft From Motor Vehicle,45.506516991,-122.656758768,7649233,678143,2/3/2019,1
SE 9TH AVE / SE SHERMAN ST,19-906593,Property,Hosford-Abernethy,4/19/2019,1800,Larceny Offenses,Theft From Motor Vehicle,45.506516991,-122.656758768,7649233,678143,4/20/2019,1
SE 9TH AVE / SE SHERMAN ST,19-918130,Property,Hosford-Abernethy,10/19/2019,0100,Larceny Offenses,Theft From Motor Vehicle,45.506516991,-122.656758768,7649233,678143,10/21/2019,1
SE 9TH AVE / SE SHERMAN ST,19-921400,Property,Hosford-Abernethy,12/6/2019,1745,Larceny Offenses,Theft From Motor Vehicle,45.506516991,-122.656758768,7649233,678143,12/6/2019,1
SE 9TH AVE / SE TAYLOR ST,19-367474,Property,Buckman West,10/31/2019,1800,Vandalism,Vandalism,45.515072807,-122.656701271,7649331,681261,11/1/2019,1
SE 9TH AVE / SE TAYLOR ST,19-901187,Property,Buckman West,1/20/2019,1625,Larceny Offenses,Theft From Motor Vehicle,45.515072807,-122.656701271,7649331,681261,1/20/2019,1
SE 9TH AVE / SE TAYLOR ST,19-904159,Property,Buckman West,3/11/2019,1000,Larceny Offenses,Theft From Motor Vehicle,45.515072807,-122.656701271,7649331,681261,3/12/2019,1
SE 9TH AVE / SE TAYLOR ST,19-904842,Property,Buckman West,3/22/2019,2230,Larceny Offenses,Theft From Motor Vehicle,45.515072807,-122.656701271,7649331,681261,3/23/2019,1
SE 9TH AVE / SE TAYLOR ST,19-905521,Property,Buckman West,4/3/2019,2005,Larceny Offenses,Theft From Motor Vehicle,45.515072807,-122.656701271,7649331,681261,4/3/2019,1
SE 9TH AVE / SE TAYLOR ST,19-906515,Property,Buckman West,4/18/2019,2015,Larceny Offenses,Theft From Motor Vehicle,45.515072807,-122.656701271,7649331,681261,4/18/2019,1
SE 9TH AVE / SE TAYLOR ST,19-910943,Property,Buckman West,6/30/2019,2030,Larceny Offenses,Theft From Motor Vehicle,45.515072807,-122.656701271,7649331,681261,7/1/2019,1
SE 9TH AVE / SE TAYLOR ST,19-912485,Property,Buckman West,7/24/2019,2120,Larceny Offenses,Theft From Motor Vehicle,45.515072807,-122.656701271,7649331,681261,7/25/2019,1
SE 9TH AVE / SE TAYLOR ST,19-914882,Property,Buckman West,9/4/2019,0925,Vandalism,Vandalism,45.515072807,-122.656701271,7649331,681261,9/4/2019,1
SE 9TH AVE / SE WASHINGTON ST,19-389295,Property,Buckman West,11/11/2019,1700,Larceny Offenses,Theft From Motor Vehicle,45.518637206,-122.656680542,7649371,682560,11/11/2019,1
SE 9TH AVE / SE WASHINGTON ST,19-389300,Property,Buckman West,11/11/2019,1920,Larceny Offenses,Theft From Motor Vehicle,45.518637206,-122.656680542,7649371,682560,11/11/2019,1
SE 9TH AVE / SE WASHINGTON ST,19-904930,Property,Buckman West,3/25/2019,1105,Vandalism,Vandalism,45.518637206,-122.656680542,7649371,682560,3/25/2019,1
SE 10TH AVE / SE ALDER ST,19-148112,Property,Buckman West,5/7/2019,0105,Larceny Offenses,Theft From Motor Vehicle,45.517920874,-122.655669840,7649623,682292,5/7/2019,1
SE 10TH AVE / SE ALDER ST,19-435665,Property,Buckman West,12/20/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.517920874,-122.655669840,7649623,682292,12/21/2019,1
SE 10TH AVE / SE ALDER ST,19-900398,Property,Buckman West,1/4/2019,2300,Larceny Offenses,Theft From Motor Vehicle,45.517920874,-122.655669840,7649623,682292,1/7/2019,1
SE 10TH AVE / SE ALDER ST,19-903717,Property,Buckman West,2/28/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.517920874,-122.655669840,7649623,682292,3/4/2019,1
SE 10TH AVE / SE ALDER ST,19-905476,Property,Buckman West,4/2/2019,2000,Larceny Offenses,Theft From Motor Vehicle,45.517920874,-122.655669840,7649623,682292,4/3/2019,1
SE 10TH AVE / SE ALDER ST,19-919828,Property,Buckman West,11/13/2019,1800,Larceny Offenses,Theft From Motor Vehicle,45.517920874,-122.655669840,7649623,682292,11/14/2019,1
SE 10TH AVE / SE ALDER ST,19-920714,Property,Buckman West,11/26/2019,2030,Larceny Offenses,Theft From Motor Vehicle,45.517920874,-122.655669840,7649623,682292,11/27/2019,1
SE 10TH AVE / SE ANKENY ST,19-917180,Property,Buckman West,10/6/2019,2000,Larceny Offenses,Theft From Motor Vehicle,45.522201512,-122.655641111,7649672,683852,10/6/2019,1
SE 10TH AVE / SE ASH ST,19-325146,Property,Buckman West,9/19/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.521485197,-122.655652946,7649662,683591,9/20/2019,1
SE 10TH AVE / SE ASH ST,19-908527,Property,Buckman West,5/18/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.521485197,-122.655652946,7649662,683591,5/18/2019,1
SE 10TH AVE / SE BELMONT ST,19-906563,Property,Buckman West,4/19/2019,1730,Larceny Offenses,Theft From Motor Vehicle,45.516496759,-122.655678220,7649607,681773,4/19/2019,1
SE 10TH AVE / SE BELMONT ST,19-921747,Property,Buckman West,12/11/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.516496759,-122.655678220,7649607,681773,12/11/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-901863,Property,Hosford-Abernethy,1/30/2019,2035,Larceny Offenses,Theft From Motor Vehicle,45.505800584,-122.655752180,7649484,677875,1/30/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-903031,Property,Hosford-Abernethy,2/19/2019,1800,Larceny Offenses,Theft From Motor Vehicle,45.505800584,-122.655752180,7649484,677875,2/19/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-903845,Property,Hosford-Abernethy,3/5/2019,1845,Larceny Offenses,Theft From Motor Vehicle,45.505800584,-122.655752180,7649484,677875,3/5/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-908356,Property,Hosford-Abernethy,5/17/2019,2040,Larceny Offenses,Theft From Motor Vehicle,45.505800584,-122.655752180,7649484,677875,5/18/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-916488,Property,Hosford-Abernethy,9/25/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.505800584,-122.655752180,7649484,677875,9/25/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-918073,Property,Hosford-Abernethy,10/19/2019,2000,Vandalism,Vandalism,45.505800584,-122.655752180,7649484,677875,10/19/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-919250,Property,Hosford-Abernethy,11/6/2019,1930,Larceny Offenses,Theft From Motor Vehicle,45.505800584,-122.655752180,7649484,677875,11/6/2019,1
SE 10TH AVE / SE CARUTHERS ST,19-919318,Property,Hosford-Abernethy,11/6/2019,2050,Larceny Offenses,Theft From Motor Vehicle,45.505800584,-122.655752180,7649484,677875,11/6/2019,1
SE 10TH AVE / SE CLAY ST,19-100006,Property,Hosford-Abernethy,3/28/2019,1930,Larceny Offenses,Theft From Motor Vehicle,45.511505427,-122.655711185,7649550,679954,3/28/2019,1
SE 10TH AVE / SE CLAY ST,19-362019,Property,Hosford-Abernethy,10/19/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.511505427,-122.655711185,7649550,679954,10/20/2019,1
SE 10TH AVE / SE CLAY ST,19-366786,Person,Hosford-Abernethy,10/24/2019,0824,Assault Offenses,Aggravated Assault,45.511505427,-122.655711185,7649550,679954,10/24/2019,1
SE 10TH AVE / SE CLAY ST,19-372187,Property,Hosford-Abernethy,10/28/2019,1746,Larceny Offenses,All Other Larceny,45.511505427,-122.655711185,7649550,679954,10/28/2019,1
SE 10TH AVE / SE CLAY ST,19-907700,Property,Hosford-Abernethy,5/7/2019,1915,Larceny Offenses,Theft From Motor Vehicle,45.511505427,-122.655711185,7649550,679954,5/7/2019,1
SE 10TH AVE / SE CLAY ST,19-907759,Property,Hosford-Abernethy,5/8/2019,1945,Vandalism,Vandalism,45.511505427,-122.655711185,7649550,679954,5/8/2019,1
SE 10TH AVE / SE CLAY ST,19-910406,Property,Hosford-Abernethy,6/21/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.511505427,-122.655711185,7649550,679954,6/22/2019,1
SE 10TH AVE / SE CLAY ST,19-910982,Property,Hosford-Abernethy,6/28/2019,1310,Larceny Offenses,All Other Larceny,45.511505427,-122.655711185,7649550,679954,7/1/2019,1
SE 10TH AVE / SE CLAY ST,19-913533,Property,Hosford-Abernethy,8/9/2019,2130,Larceny Offenses,Theft From Motor Vehicle,45.511505427,-122.655711185,7649550,679954,8/10/2019,1
