Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
3600 BLOCK OF SE HAWTHORNE BLVD,20-263372,Property,Sunnyside,8/26/2020,1200,Larceny Offenses,Shoplifting,45.512097837,-122.626278838,7657098,679970,8/26/2020,1
3600 BLOCK OF SE HAWTHORNE BLVD,20-901838,Property,Sunnyside,1/24/2020,1245,Larceny Offenses,All Other Larceny,45.512097837,-122.626278838,7657098,679970,1/27/2020,1
3600 BLOCK OF SE HOLGATE BLVD,20-213297,Property,Creston-Kenilworth,7/5/2020,2100,Vandalism,Vandalism,45.490342188,-122.625164222,7657175,672033,7/6/2020,1
3600 BLOCK OF SE HOLGATE BLVD,20-906907,Property,Reed,4/7/2020,0900,Larceny Offenses,All Other Larceny,45.490254379,-122.625164838,7657174,672001,4/13/2020,1
3600 BLOCK OF SE HOLGATE BLVD,20-906910,Property,Reed,3/25/2020,0900,Larceny Offenses,All Other Larceny,45.490254379,-122.625164838,7657174,672001,4/13/2020,1
3600 BLOCK OF SE HOLGATE BLVD,20-921929,Property,Creston-Kenilworth,10/24/2020,2315,Larceny Offenses,Theft From Motor Vehicle,45.490342188,-122.625164222,7657175,672033,10/27/2020,1
3600 BLOCK OF SE HOLGATE BLVD,20-921929,Property,Creston-Kenilworth,10/24/2020,2315,Motor Vehicle Theft,Motor Vehicle Theft,45.490342188,-122.625164222,7657175,672033,10/27/2020,1
3600 BLOCK OF SE KNAPP ST,20-900549,Property,Eastmoreland,1/8/2020,1250,Vandalism,Vandalism,45.470541576,-122.625293372,7656952,664817,1/8/2020,1
3600 BLOCK OF SE LAFAYETTE CT,20-19430,Property,Creston-Kenilworth,1/17/2020,2236,Burglary,Burglary,45.496413140,-122.625352333,7657185,674247,1/17/2020,1
3600 BLOCK OF SE LAFAYETTE CT,20-91565,Property,Creston-Kenilworth,3/18/2020,1000,Motor Vehicle Theft,Motor Vehicle Theft,45.496413140,-122.625352333,7657185,674247,3/18/2020,1
3600 BLOCK OF SE LEXINGTON ST,20-235042,Person,Eastmoreland,7/16/2020,1244,Assault Offenses,Simple Assault,45.466429503,-122.625256582,7656922,663318,7/28/2020,1
3600 BLOCK OF SE LONG ST,20-24459,Person,Reed,1/22/2020,1214,Assault Offenses,Simple Assault,45.489216916,-122.625184541,7657159,671623,1/22/2020,1
3600 BLOCK OF SE MALDEN ST,20-925176,Property,Eastmoreland,12/3/2020,1355,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.467710630,-122.625265496,7656932,663785,12/5/2020,1
3600 BLOCK OF SE MALL ST,20-188247,Property,Creston-Kenilworth,6/8/2020,0000,Larceny Offenses,All Other Larceny,45.491044797,-122.626040895,7656957,672295,6/10/2020,1
3600 BLOCK OF SE MALL ST,20-223535,Property,Creston-Kenilworth,7/16/2020,1300,Burglary,Burglary,45.490956989,-122.626041510,7656956,672263,7/16/2020,1
3600 BLOCK OF SE MALL ST,20-231358,Person,Creston-Kenilworth,7/24/2020,1347,Assault Offenses,Simple Assault,45.490956989,-122.626041510,7656956,672263,7/24/2020,1
3600 BLOCK OF SE MALL ST,20-349783,Property,Creston-Kenilworth,11/23/2020,1736,Motor Vehicle Theft,Motor Vehicle Theft,45.490956989,-122.626041510,7656956,672263,11/23/2020,1
3600 BLOCK OF SE MALL ST,20-912875,Property,Creston-Kenilworth,7/15/2020,2130,Larceny Offenses,Theft From Building,45.491044797,-122.626040895,7656957,672295,7/16/2020,1
3600 BLOCK OF SE MALL ST,20-921056,Property,Creston-Kenilworth,10/18/2020,0000,Larceny Offenses,Theft From Motor Vehicle,45.491044797,-122.626040895,7656957,672295,10/18/2020,1
3600 BLOCK OF SE MORRISON ST,20-911498,Property,Sunnyside,6/15/2020,1430,Burglary,Burglary,45.517202940,-122.626469998,7657098,681832,6/26/2020,1
3600 BLOCK OF SE MORRISON ST,20-917330,Property,Sunnyside,9/6/2020,0100,Larceny Offenses,All Other Larceny,45.517115132,-122.626470613,7657097,681800,9/7/2020,1
3600 BLOCK OF SE MORRISON ST,20-925836,Property,Sunnyside,12/14/2020,0000,Burglary,Burglary,45.517115132,-122.626470613,7657097,681800,12/14/2020,1
3600 BLOCK OF SE NEHALEM ST,20-361113,Property,Eastmoreland,12/5/2020,1630,Motor Vehicle Theft,Motor Vehicle Theft,45.465655820,-122.625254946,7656915,663036,12/5/2020,1
3600 BLOCK OF SE NEHALEM ST,20-926236,Property,Eastmoreland,12/18/2020,0300,Larceny Offenses,All Other Larceny,45.465655820,-122.625254946,7656915,663036,12/19/2020,1
3600 BLOCK OF SE OAK ST,20-147002,Property,Laurelhurst,5/5/2020,1323,Larceny Offenses,All Other Larceny,45.520330675,-122.626470047,7657128,682972,5/5/2020,1
3600 BLOCK OF SE OAK ST,20-158178,Property,Laurelhurst,5/14/2020,0640,Arson,Arson,45.520330675,-122.626470047,7657128,682972,5/14/2020,1
3600 BLOCK OF SE OAK ST,20-179044,Society,Laurelhurst,5/31/2020,0001,Animal Cruelty Offenses,Animal Cruelty,45.520330675,-122.626470047,7657128,682972,5/31/2020,1
3600 BLOCK OF SE OAK ST,20-248772,Property,Laurelhurst,8/11/2020,0821,Arson,Arson,45.520330675,-122.626470047,7657128,682972,8/11/2020,1
3600 BLOCK OF SE OAK ST,20-360681,Property,Laurelhurst,12/5/2020,1025,Burglary,Burglary,45.520242867,-122.626470661,7657127,682940,12/5/2020,1
3600 BLOCK OF SE OAK ST,20-364721,Property,Laurelhurst,12/8/2020,1500,Vandalism,Vandalism,45.520242867,-122.626470661,7657127,682940,12/9/2020,1
3600 BLOCK OF SE OGDEN ST,20-909535,Property,Eastmoreland,5/21/2020,2000,Larceny Offenses,Theft From Motor Vehicle,45.471241303,-122.625288344,7656960,665072,5/27/2020,1
3600 BLOCK OF SE POWELL BLVD,20-54302,Property,Richmond,2/9/2020,0000,Larceny Offenses,All Other Larceny,45.497150669,-122.625379928,7657185,674516,2/16/2020,1
3600 BLOCK OF SE POWELL BLVD,20-221297,Property,Creston-Kenilworth,7/13/2020,2200,Burglary,Burglary,45.497009685,-122.626030068,7657017,674469,7/14/2020,1
3600 BLOCK OF SE POWELL BLVD,20-275444,Property,Richmond,9/6/2020,2000,Vandalism,Vandalism,45.497150669,-122.625379928,7657185,674516,9/7/2020,1
3600 BLOCK OF SE POWELL BLVD,20-915681,Property,Creston-Kenilworth,8/20/2020,0500,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.497009685,-122.626030068,7657017,674469,8/20/2020,1
3600 BLOCK OF SE POWELL BLVD,20-920644,Property,Creston-Kenilworth,10/14/2020,0430,Vandalism,Vandalism,45.497009685,-122.626030068,7657017,674469,10/14/2020,1
3600 BLOCK OF SE RAYMOND ST,20-123572,Property,Reed,4/15/2020,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.486660014,-122.626212264,7656871,670698,4/16/2020,1
3600 BLOCK OF SE RHINE ST,20-907282,Property,Richmond,4/17/2020,0400,Larceny Offenses,Theft From Motor Vehicle,45.497629104,-122.625620204,7657128,674692,4/18/2020,1
3600 BLOCK OF SE SCHILLER ST,20-129005,Property,Reed,4/18/2020,1400,Motor Vehicle Theft,Motor Vehicle Theft,45.488190923,-122.625177368,7657151,671249,4/20/2020,2
3600 BLOCK OF SE SCHILLER ST,20-215320,Property,Reed,7/7/2020,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.488103115,-122.625177984,7657150,671217,7/8/2020,1
3600 BLOCK OF SE SHERMAN ST,20-917639,Property,Richmond,9/9/2020,2300,Larceny Offenses,Theft From Motor Vehicle,45.506218040,-122.626140652,7657077,677826,9/10/2020,1
3600 BLOCK OF SE STARK ST,20-325294,Property,Sunnyside,10/26/2020,2243,Larceny Offenses,All Other Larceny,45.519260824,-122.626461204,7657120,682582,10/28/2020,1
3600 BLOCK OF SE STARK ST,20-680328,Property,Sunnyside,2/6/2020,2233,Burglary,Burglary,45.519260824,-122.626461204,7657120,682582,3/12/2020,1
3600 BLOCK OF SE STARK ST,20-680329,Property,Sunnyside,12/10/2019,1711,Larceny Offenses,All Other Larceny,45.519260824,-122.626461204,7657120,682582,3/12/2020,1
3600 BLOCK OF SE STEELE ST,20-29408,Property,Reed,1/23/2020,0320,Larceny Offenses,Theft From Motor Vehicle,45.484764309,-122.625907296,7656931,670005,1/26/2020,1
3600 BLOCK OF SE TIBBETTS ST,20-907449,Property,Richmond,4/20/2020,1730,Larceny Offenses,Theft From Building,45.500553606,-122.625632108,7657153,675758,4/21/2020,1
3600 BLOCK OF SE TIBBETTS ST,20-922148,Property,Richmond,10/30/2020,0000,Burglary,Burglary,45.500553606,-122.625632108,7657153,675758,10/30/2020,1
3600 BLOCK OF SE VAN WATER ST,20-301361,Person,Ardenwald,10/3/2020,2022,Assault Offenses,Intimidation,45.460099910,-122.625105698,7656900,661010,10/3/2020,1
3600 BLOCK OF SE WASHINGTON ST,20-348274,Property,Sunnyside,11/20/2020,1600,Motor Vehicle Theft,Motor Vehicle Theft,45.518629721,-122.626464889,7657113,682352,11/21/2020,1
3600 BLOCK OF SE WASHINGTON ST,20-909009,Property,Sunnyside,5/18/2020,0300,Larceny Offenses,All Other Larceny,45.518629721,-122.626464889,7657113,682352,5/18/2020,1
3600 BLOCK OF SE WASHINGTON ST,20-917960,Property,Sunnyside,9/14/2020,0000,Larceny Offenses,All Other Larceny,45.518541914,-122.626465503,7657112,682320,9/15/2020,1
3600 BLOCK OF SE WASHINGTON ST,20-921019,Property,Sunnyside,10/14/2020,2200,Larceny Offenses,Theft From Motor Vehicle,45.518629721,-122.626464889,7657113,682352,10/17/2020,1
3600 BLOCK OF SE YAMHILL ST,20-913148,Property,Sunnyside,7/18/2020,1933,Vandalism,Vandalism,45.515778612,-122.626342512,7657117,681312,7/19/2020,1
3600 BLOCK OF SE YAMHILL ST,20-919752,Property,Sunnyside,9/30/2020,1725,Larceny Offenses,All Other Larceny,45.515778612,-122.626342512,7657117,681312,10/4/2020,1
3600 BLOCK OF SW ARNOLD ST,20-902496,Property,West Portland Park,2/4/2020,1900,Larceny Offenses,Theft From Motor Vehicle,45.444706335,-122.714848994,7633728,656018,2/5/2020,1
3600 BLOCK OF SW BAIRD ST,20-903433,Property,Multnomah,2/17/2020,1145,Larceny Offenses,Theft From Motor Vehicle,45.457097545,-122.714544272,7633930,660532,2/17/2020,1
3600 BLOCK OF SW BAIRD ST,20-921162,Property,Multnomah,10/19/2020,1335,Larceny Offenses,All Other Larceny,45.457073051,-122.714960474,7633823,660526,10/19/2020,1
3600 BLOCK OF SW BARBUR BLVD,20-153151,Property,South Portland,5/9/2020,2320,Burglary,Burglary,45.496797874,-122.678619470,7643535,674751,5/9/2020,1
3600 BLOCK OF SW BEAVERTON HILLSDALE HWY,20-922508,Property,Hayhurst,10/30/2020,1427,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.483473689,-122.714374880,7634237,670144,11/3/2020,1
3600 BLOCK OF SW BEAVERTON HILLSDALE HWY,20-922964,Property,Hayhurst,11/8/2020,0000,Larceny Offenses,Theft From Motor Vehicle,45.483473689,-122.714374880,7634237,670144,11/8/2020,1
3600 BLOCK OF SW CANBY ST,20-114999,Property,Multnomah,4/9/2020,0857,Larceny Offenses,Theft From Motor Vehicle,45.468916370,-122.714751345,7633995,664841,4/9/2020,1
3600 BLOCK OF SW CORBETT AVE,20-97093,Property,South Portland,3/23/2020,2040,Robbery,Robbery,,,,,3/23/2020,1
3600 BLOCK OF SW CORBETT AVE,20-119867,Property,South Portland,4/13/2020,0921,Vandalism,Vandalism,,,,,4/13/2020,1
3600 BLOCK OF SW DOSCH CT,20-906283,Property,Bridlemile,6/1/2019,1255,Fraud Offenses,Identity Theft,45.497195303,-122.714078792,7634450,675143,4/2/2020,1
3600 BLOCK OF SW DOSCH CT,20-923986,Property,Bridlemile,11/20/2020,1930,Larceny Offenses,Theft From Motor Vehicle,45.497195303,-122.714078792,7634450,675143,11/21/2020,1
3600 BLOCK OF SW GREENLEAF DR,20-913468,Property,Southwest Hills,7/24/2020,0315,Larceny Offenses,Theft From Motor Vehicle,45.501770453,-122.714861904,7634295,676816,7/24/2020,1
3600 BLOCK OF SW IOWA ST,20-340159,Property,Hayhurst,11/13/2020,1155,Larceny Offenses,All Other Larceny,45.480227948,-122.714938732,7634060,668965,11/13/2020,1
3600 BLOCK OF SW KELLY AVE,20-901556,Property,South Portland,1/21/2020,2030,Larceny Offenses,Theft From Motor Vehicle,,,,,1/23/2020,1
3600 BLOCK OF SW POMONA ST,20-43559,Property,West Portland Park,2/7/2020,1115,Vandalism,Vandalism,45.445329533,-122.714545851,7633812,656243,2/7/2020,1
3600 BLOCK OF SW POMONA ST,20-244471,Property,West Portland Park,8/6/2020,1030,Fraud Offenses,Identity Theft,45.445417268,-122.714549269,7633812,656275,8/6/2020,1
3600 BLOCK OF SW RIVER PKWY,20-903816,Property,South Portland,2/21/2020,0730,Fraud Offenses,False Pretenses/Swindle/Confidence Game,,,,,2/23/2020,1
3600 BLOCK OF SW RIVER PKWY,20-907558,Property,South Portland,4/13/2020,1045,Larceny Offenses,All Other Larceny,,,,,4/23/2020,1
3600 BLOCK OF SW SEYMOUR ST,20-908354,Property,Bridlemile,5/6/2020,2100,Larceny Offenses,Theft From Motor Vehicle,45.489092352,-122.714543171,7634250,672193,5/7/2020,1
3600 BLOCK OF SW SPRING GARDEN CT,20-900909,Property,Multnomah,1/14/2020,0000,Larceny Offenses,Theft From Motor Vehicle,45.462555988,-122.714912905,7633890,662524,1/14/2020,1
3600 BLOCK OF SW TEXAS ST,20-907796,Property,Multnomah,4/27/2020,0200,Vandalism,Vandalism,45.474194150,-122.714812746,7634032,666765,4/27/2020,1
3600 BLOCK OF SW VERMONT ST,20-900552,Property,Hayhurst,10/5/2019,1800,Larceny Offenses,All Other Larceny,45.476180479,-122.714819967,7634050,667489,1/8/2020,1
3700 BLOCK OF N ALASKA ST,20-47998,Property,Kenton,2/10/2020,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.587647882,-122.704578198,7637785,708044,2/11/2020,1
3700 BLOCK OF N ALASKA ST,20-95679,Property,Kenton,3/19/2020,1520,Vandalism,Vandalism,45.587861795,-122.705012446,7637676,708125,3/22/2020,1
3700 BLOCK OF N ALASKA ST,20-227268,Property,Kenton,7/14/2020,1300,Burglary,Burglary,45.587861795,-122.705012446,7637676,708125,7/20/2020,1
3700 BLOCK OF N ALASKA ST,20-227268,Property,Kenton,7/14/2020,1300,Larceny Offenses,Theft From Building,45.587861795,-122.705012446,7637676,708125,7/20/2020,1
3700 BLOCK OF N ALASKA ST,20-300854,Person,Kenton,10/3/2020,1024,Assault Offenses,Simple Assault,45.587861795,-122.705012446,7637676,708125,10/3/2020,1
3700 BLOCK OF N ALBINA AVE,20-92296,Property,Boise,3/18/2020,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.549874054,-122.674424683,7645131,694067,3/19/2020,1
3700 BLOCK OF N ARGYLE ST,20-907005,Property,Kenton,4/13/2020,1225,Larceny Offenses,Theft From Motor Vehicle,45.584832923,-122.704863426,7637684,707020,4/14/2020,1
3700 BLOCK OF N ARLINGTON PL,20-10855,Property,Kenton,1/9/2020,2130,Motor Vehicle Theft,Motor Vehicle Theft,45.583383036,-122.704928187,7637653,706492,1/10/2020,1
3700 BLOCK OF N BORTHWICK AVE,20-264320,Property,Boise,8/26/2020,2300,Larceny Offenses,Theft From Building,45.549853073,-122.673357821,7645404,694052,8/27/2020,1
3700 BLOCK OF N COLONIAL AVE,20-926039,Property,Overlook,12/16/2020,0000,Larceny Offenses,Theft From Motor Vehicle,45.550056133,-122.684069188,7642663,694200,12/17/2020,1
3700 BLOCK OF N COMMERCIAL AVE,20-283176,Property,Boise,9/15/2020,1829,Vandalism,Vandalism,45.549845545,-122.671287898,7645934,694035,9/15/2020,1
3700 BLOCK OF N COMMERCIAL AVE,20-294063,Property,Boise,9/26/2020,1851,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.549845545,-122.671287898,7645934,694035,9/26/2020,1
3700 BLOCK OF N COMMERCIAL AVE,20-317238,Property,Boise,10/19/2020,2008,Vandalism,Vandalism,45.549845545,-122.671287898,7645934,694035,10/19/2020,1
3700 BLOCK OF N COMMERCIAL AVE,20-901455,Property,Boise,1/21/2020,0800,Larceny Offenses,All Other Larceny,45.549845545,-122.671287898,7645934,694035,1/21/2020,1
3700 BLOCK OF N GANTENBEIN AVE,20-911891,Property,Boise,7/2/2020,0030,Vandalism,Vandalism,45.549837209,-122.668968027,7646528,694016,7/2/2020,1
3700 BLOCK OF N HAIGHT AVE,20-912230,Property,Boise,8/30/2019,1645,Fraud Offenses,Identity Theft,45.549841264,-122.670061573,7646248,694025,7/7/2020,1
3700 BLOCK OF N HAIGHT AVE,20-920271,Property,Boise,10/8/2020,0410,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.549841649,-122.670186547,7646216,694026,10/8/2020,1
3700 BLOCK OF N INTERSTATE AVE,20-256530,Property,Overlook,8/14/2020,1600,Larceny Offenses,All Other Larceny,45.549919189,-122.681166415,7643405,694130,8/19/2020,1
3700 BLOCK OF N INTERSTATE AVE,20-341696,Person,Overlook,11/15/2020,0444,Assault Offenses,Aggravated Assault,45.549916961,-122.680850025,7643486,694127,11/15/2020,1
3700 BLOCK OF N LOMBARD ST,20-48277,Property,Kenton,2/11/2020,1250,Larceny Offenses,Shoplifting,45.577173438,-122.705108749,7637545,704230,2/11/2020,1
3700 BLOCK OF N LOMBARD ST,20-72546,Person,Kenton,3/2/2020,1340,Assault Offenses,Aggravated Assault,45.577173438,-122.705108749,7637545,704230,3/2/2020,1
3700 BLOCK OF N LOMBARD ST,20-72546,Property,Kenton,3/2/2020,1340,Vandalism,Vandalism,45.577173438,-122.705108749,7637545,704230,3/2/2020,1
3700 BLOCK OF N LOMBARD ST,20-72546,Society,Kenton,3/2/2020,1340,Weapon Law Violations,Weapons Law Violations,45.577173438,-122.705108749,7637545,704230,3/2/2020,1
3700 BLOCK OF N LOMBARD ST,20-88621,Property,Kenton,3/15/2020,1227,Burglary,Burglary,45.577173438,-122.705108749,7637545,704230,3/16/2020,1
3700 BLOCK OF N LOMBARD ST,20-313814,Property,Kenton,10/16/2020,0424,Burglary,Burglary,45.577173438,-122.705108749,7637545,704230,10/16/2020,1
3700 BLOCK OF N LONGVIEW AVE,20-908424,Property,Overlook,5/7/2020,0005,Vandalism,Vandalism,45.549921871,-122.683048723,7642923,694144,5/7/2020,1
3700 BLOCK OF N LONGVIEW AVE,20-910491,Property,Overlook,6/8/2020,0430,Burglary,Burglary,45.549921871,-122.683048723,7642923,694144,6/10/2020,1
3700 BLOCK OF N LONGVIEW AVE,20-916555,Property,Overlook,8/29/2020,0100,Burglary,Burglary,45.549922242,-122.683173697,7642891,694145,8/29/2020,1
3700 BLOCK OF N MARINE DR,20-316820,Property,St Johns,10/14/2020,1200,Larceny Offenses,All Other Larceny,45.614201180,-122.705415437,7637835,717728,10/19/2020,1
3700 BLOCK OF N MASSACHUSETTS AVE,20-919216,Property,Overlook,9/24/2020,1900,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.549922163,-122.682021722,7643186,694137,9/28/2020,1
3700 BLOCK OF N MICHIGAN AVE,20-305176,Property,Boise,10/7/2020,1500,Burglary,Burglary,45.549951700,-122.676555874,7644586,694110,10/7/2020,1
3700 BLOCK OF N MISSISSIPPI AVE,20-174798,Property,Boise,5/25/2020,1630,Motor Vehicle Theft,Motor Vehicle Theft,45.549895172,-122.675483741,7644860,694082,5/27/2020,1
3700 BLOCK OF N MISSISSIPPI AVE,20-287545,Property,Boise,9/19/2020,1700,Burglary,Burglary,45.549895551,-122.675608715,7644828,694083,9/20/2020,1
3700 BLOCK OF N MISSISSIPPI AVE,20-352843,Property,Boise,11/25/2020,2200,Burglary,Burglary,45.549895551,-122.675608715,7644828,694083,11/27/2020,1
3700 BLOCK OF N MISSISSIPPI AVE,20-362417,Property,Boise,12/6/2020,2100,Burglary,Burglary,45.549895551,-122.675608715,7644828,694083,12/7/2020,1
3700 BLOCK OF N MISSISSIPPI AVE,20-926857,Property,Boise,12/25/2020,1300,Larceny Offenses,All Other Larceny,45.549895172,-122.675483741,7644860,694082,12/28/2020,1
3700 BLOCK OF N NEWARK ST,20-123733,Property,Kenton,3/29/2020,1200,Larceny Offenses,Theft From Building,45.590089349,-122.704884131,7637731,708936,4/16/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-68791,Property,Overlook,2/27/2020,1830,Motor Vehicle Theft,Motor Vehicle Theft,45.549565374,-122.681594077,7643292,694004,2/28/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-230035,Property,Overlook,7/22/2020,2000,Motor Vehicle Theft,Motor Vehicle Theft,45.549565374,-122.681594077,7643292,694004,7/23/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-379250,Person,Overlook,12/25/2020,0806,Assault Offenses,Simple Assault,45.549565374,-122.681594077,7643292,694004,12/25/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-906550,Property,Overlook,3/12/2020,0927,Larceny Offenses,All Other Larceny,45.549565374,-122.681594077,7643292,694004,4/6/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-910465,Property,Overlook,6/10/2020,0200,Larceny Offenses,Theft From Motor Vehicle,45.549565374,-122.681594077,7643292,694004,6/10/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-912131,Property,Overlook,7/7/2020,0101,Larceny Offenses,Theft From Motor Vehicle,45.549561749,-122.683808053,7642725,694018,7/7/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-912237,Property,Overlook,7/6/2020,1535,Larceny Offenses,Theft From Motor Vehicle,45.549561749,-122.683808053,7642725,694018,7/7/2020,1
3700 BLOCK OF N OVERLOOK BLVD,20-925985,Property,Overlook,12/12/2020,0340,Larceny Offenses,All Other Larceny,45.549649556,-122.683807527,7642726,694050,12/15/2020,1
3700 BLOCK OF N PORT CENTER WAY,20-904956,Property,Overlook,3/10/2020,0927,Larceny Offenses,Theft From Motor Vehicle,45.551560713,-122.694674803,7639962,694822,3/10/2020,1
3700 BLOCK OF N VANCOUVER AVE,20-107088,Property,Boise,4/2/2020,0000,Larceny Offenses,Theft From Motor Vehicle,45.549838111,-122.667902006,7646801,694009,4/2/2020,1
3700 BLOCK OF N VANCOUVER AVE,20-139442,Property,Boise,4/26/2020,0000,Larceny Offenses,All Other Larceny,45.549838498,-122.668026980,7646769,694010,4/29/2020,1
3700 BLOCK OF N VANCOUVER AVE,20-148084,Property,Boise,4/10/2020,0000,Larceny Offenses,All Other Larceny,45.549838498,-122.668026980,7646769,694010,5/6/2020,1
3700 BLOCK OF N VANCOUVER AVE,20-900161,Property,Boise,1/2/2020,2315,Burglary,Burglary,45.549838111,-122.667902006,7646801,694009,1/3/2020,1
3700 BLOCK OF N VANCOUVER AVE,20-901786,Property,Boise,1/26/2020,0200,Larceny Offenses,Theft From Motor Vehicle,45.549838111,-122.667902006,7646801,694009,1/26/2020,1
3700 BLOCK OF N VANCOUVER AVE,20-910305,Property,Boise,6/3/2020,1700,Vandalism,Vandalism,45.549838111,-122.667902006,7646801,694009,6/8/2020,1
3700 BLOCK OF NE 6TH AVE,20-125788,Person,King,4/17/2020,2224,Assault Offenses,Simple Assault,45.549820284,-122.659665766,7648910,693946,4/17/2020,1
3700 BLOCK OF NE 6TH AVE,20-309186,Property,King,10/11/2020,1640,Vandalism,Vandalism,45.549820284,-122.659665766,7648910,693946,10/11/2020,1
3700 BLOCK OF NE 7TH AVE,20-287612,Property,King,9/20/2020,0956,Burglary,Burglary,45.549816276,-122.658564417,7649192,693937,9/20/2020,1
3700 BLOCK OF NE 9TH AVE,20-155402,Property,King,5/11/2020,2051,Burglary,Burglary,45.549812168,-122.656736744,7649660,693923,5/11/2020,1
3700 BLOCK OF NE 10TH AVE,20-916114,Property,King,8/22/2020,0230,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.549808459,-122.655764271,7649909,693915,8/24/2020,1
3700 BLOCK OF NE 12TH AVE,20-134475,Property,Sabin,4/23/2020,0700,Larceny Offenses,Theft From Motor Vehicle,45.549803905,-122.653811625,7650409,693900,4/25/2020,1
3700 BLOCK OF NE 12TH AVE,20-223245,Property,Sabin,7/16/2020,0550,Motor Vehicle Theft,Motor Vehicle Theft,45.549803503,-122.653686651,7650441,693899,7/16/2020,1
3700 BLOCK OF NE 16TH AVE,20-919387,Property,Sabin,9/29/2020,0430,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.549792224,-122.649304879,7651563,693865,9/30/2020,1
3700 BLOCK OF NE 20TH AVE,20-903454,Property,Sabin,2/17/2020,1830,Larceny Offenses,All Other Larceny,45.549891343,-122.645173299,7652622,693873,2/18/2020,1
3700 BLOCK OF NE 35TH PL,20-917706,Property,Beaumont-Wilshire,9/10/2020,1200,Fraud Offenses,Identity Theft,45.550034553,-122.627575249,7657130,693806,9/11/2020,1
3700 BLOCK OF NE 36TH AVE,20-915483,Property,Beaumont-Wilshire,8/16/2020,2000,Larceny Offenses,Theft From Motor Vehicle,45.550039976,-122.626689034,7657357,693802,8/18/2020,1
3700 BLOCK OF NE 42ND AVE,20-89916,Property,Beaumont-Wilshire,3/16/2020,2120,Burglary,Burglary,45.550220957,-122.620307343,7658993,693825,3/17/2020,1
3700 BLOCK OF NE 42ND AVE,20-95391,Property,Beaumont-Wilshire,3/22/2020,0811,Burglary,Burglary,45.550220957,-122.620307343,7658993,693825,3/22/2020,1
3700 BLOCK OF NE 42ND AVE,20-219344,Property,Beaumont-Wilshire,7/12/2020,0854,Larceny Offenses,All Other Larceny,45.550075574,-122.620305816,7658992,693772,7/12/2020,1
3700 BLOCK OF NE 42ND AVE,20-267139,Property,Beaumont-Wilshire,8/30/2020,0229,Burglary,Burglary,45.550220957,-122.620307343,7658993,693825,8/30/2020,1
3700 BLOCK OF NE 42ND AVE,20-920577,Property,Beaumont-Wilshire,9/28/2020,2245,Larceny Offenses,All Other Larceny,45.550075574,-122.620305816,7658992,693772,10/13/2020,1
3700 BLOCK OF NE 47TH AVE,20-903211,Property,Beaumont-Wilshire,2/14/2020,1900,Larceny Offenses,Theft From Motor Vehicle,45.550287982,-122.615030379,7660345,693814,2/15/2020,1
3700 BLOCK OF NE 61ST AVE,20-926075,Property,Cully,12/18/2020,0700,Larceny Offenses,All Other Larceny,45.550004709,-122.600852843,7663973,693616,12/18/2020,1
3700 BLOCK OF NE 64TH AVE,20-905626,Property,Roseway,3/20/2020,2200,Larceny Offenses,Theft From Motor Vehicle,45.549993883,-122.597388806,7664860,693589,3/21/2020,1
3700 BLOCK OF NE 69TH AVE,20-923239,Property,Roseway,11/10/2020,2100,Larceny Offenses,Theft From Motor Vehicle,45.549995305,-122.592191459,7666191,693555,11/11/2020,1
3700 BLOCK OF NE 71ST AVE,20-915385,Property,Roseway,8/17/2020,2230,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.549993832,-122.590160868,7666711,693541,8/18/2020,1
3700 BLOCK OF NE 78TH AVE,20-24968,Property,Roseway,1/22/2020,1922,Motor Vehicle Theft,Motor Vehicle Theft,45.549942929,-122.582837363,7668586,693474,1/22/2020,1
3700 BLOCK OF NE 78TH AVE,20-363989,Property,Roseway,12/8/2020,1700,Motor Vehicle Theft,Motor Vehicle Theft,45.549942929,-122.582837363,7668586,693474,12/8/2020,1
3700 BLOCK OF NE 79TH AVE,20-905745,Property,Roseway,3/22/2020,0000,Larceny Offenses,Theft From Motor Vehicle,45.549947188,-122.581693394,7668879,693468,3/23/2020,1
